country;continent;year;lifeExp;pop;gdpPercap
Reunion;Africa;2007;76,44200;798094;7670,1225580
Romania;Europe;1952;61,05000;16630000;3144,6131860
Romania;Europe;1957;64,10000;17829327;3943,3702250
Romania;Europe;1962;66,80000;18680721;4734,9975860
Romania;Europe;1967;66,80000;19284814;6470,8665450
Romania;Europe;1972;69,21000;20662648;8011,4144020
Romania;Europe;1977;69,46000;21658597;9356,3972400
Romania;Europe;1982;69,66000;22356726;9605,3140530
Romania;Europe;1987;69,53000;22686371;9696,2732950
Romania;Europe;1992;69,36000;22797027;6598,4099030
Romania;Europe;1997;69,72000;22562458;7346,5475570
Romania;Europe;2002;71,32200;22404337;7885,3600810
Romania;Europe;2007;72,47600;22276056;10808,4756100
Russia;FSU;1950;57,30000;101936816;3674,9526910
Russia;FSU;1973;69,00000;132556176;10737,7173500
Russia;FSU;1990;69,36000;147974148;12690,1861000
Russia;FSU;1991;69,11000;148299817;12029,2023200
Russia;FSU;1992;67,98000;148401650;10277,9104500
Russia;FSU;1993;65,24000;148392385;9384,3181260
Russia;FSU;1994;63,93000;148446239;8189,5376080
Russia;FSU;1995;64,62000;148495015;7851,1868480
Russia;FSU;1996;65,89000;148318876;7577,5322950
Russia;FSU;1997;66,79000;148077459;7696,1446770
Russia;FSU;1998;67,13000;147826912;7300,6016240
Russia;FSU;1999;65,99000;147369604;7791,9447960
Russia;FSU;2000;65,37000;146731774;8608,3972580
Russia;FSU;2001;65,29000;146018987;9091,5902350
Russia;FSU;2002;65,01000;145266326;9568,2147410
Russia;FSU;2003;64,92000;144586191;10314,9890600
Russia;FSU;2004;65,30000;143974059;11104,6822600
Russia;FSU;2005;65,33000;143420309;11861,0000000
Russia;FSU;2006;66,62000;142893540;12720,8326900
Russia;FSU;2007;65,47500;142369485;13820,7113700
Rwanda;Africa;1952;40,00000;2534927;493,3238752
Rwanda;Africa;1957;41,50000;2822082;540,2893983
Rwanda;Africa;1962;43,00000;3051242;597,4730727
Rwanda;Africa;1967;44,10000;3451079;510,9637142
Rwanda;Africa;1972;44,60000;3992121;590,5806638
Rwanda;Africa;1977;45,00000;4657072;670,0806011
Rwanda;Africa;1982;46,21800;5507565;881,5706467
Rwanda;Africa;1987;44,02000;6349365;847,9912170
Rwanda;Africa;1992;23,59900;7290203;737,0685949
Rwanda;Africa;1997;36,08700;7212583;589,9445051
Rwanda;Africa;2002;43,41300;7852401;785,6537648
Rwanda;Africa;2007;46,24200;8860588;863,0884639
Samoa;Oceania;1977;58,65800;152748;3311,5159190
Samoa;Oceania;1982;61,16700;158084;3301,9120040
Samoa;Oceania;1987;63,65900;166575;3642,5705120
Samoa;Oceania;1992;65,97800;174011;3354,3700180
Samoa;Oceania;1997;68,38100;180418;3734,0234940
Samoa;Oceania;2002;70,03300;178631;4435,8746670
Samoa;Oceania;2007;71,45400;176615;5143,6154710
Sao Tome and Principe;Africa;1952;46,47100;60011;879,5835855
Sao Tome and Principe;Africa;1957;48,94500;61325;860,7369026
Sao Tome and Principe;Africa;1962;51,89300;65345;1071,5511190
Sao Tome and Principe;Africa;1967;54,42500;70787;1384,8405930
Sao Tome and Principe;Africa;1972;56,48000;76595;1532,9852540
Sao Tome and Principe;Africa;1977;58,55000;86796;1737,5616570
Sao Tome and Principe;Africa;1982;60,35100;98593;1890,2181170
Sao Tome and Principe;Africa;1987;61,72800;110812;1516,5254570
Sao Tome and Principe;Africa;1992;62,74200;125911;1428,7778140
Sao Tome and Principe;Africa;1997;63,30600;145608;1339,0760360
Sao Tome and Principe;Africa;2002;64,33700;170372;1353,0923900
Sao Tome and Principe;Africa;2007;65,52800;199579;1598,4350890
Saudi Arabia;Asia;1952;39,87500;4005677;6459,5548230
Saudi Arabia;Asia;1957;42,86800;4419650;8157,5912480
Saudi Arabia;Asia;1962;45,91400;4943029;11626,4197500
Saudi Arabia;Asia;1967;49,90100;5618198;16903,0488600
Saudi Arabia;Asia;1972;53,88600;6472756;24837,4286500
Saudi Arabia;Asia;1977;58,69000;8128505;34167,7626000
Saudi Arabia;Asia;1982;63,01200;11254672;33693,1752500
Saudi Arabia;Asia;1987;66,29500;14619745;21198,2613600
Saudi Arabia;Asia;1992;68,76800;16945857;24841,6177700
Saudi Arabia;Asia;1997;70,53300;21229759;20586,6901900
Saudi Arabia;Asia;2002;71,62600;24501530;19014,5411800
Saudi Arabia;Asia;2007;72,77700;27601038;21654,8319400
Senegal;Africa;1952;37,27800;2755589;1450,3569830
Senegal;Africa;1957;39,32900;3054547;1567,6530060
Senegal;Africa;1962;41,45400;3430243;1654,9887230
Senegal;Africa;1967;43,56300;3965841;1612,4046320
Senegal;Africa;1972;45,81500;4588696;1597,7120560
Senegal;Africa;1977;48,87900;5260855;1561,7691160
Senegal;Africa;1982;52,37900;6147783;1518,4799840
Senegal;Africa;1987;55,76900;7171347;1441,7207200
Senegal;Africa;1992;58,19600;8307920;1367,8993690
Senegal;Africa;1997;60,18700;9535314;1392,3683470
Senegal;Africa;2002;61,60000;10870037;1519,6352620
Senegal;Africa;2007;63,06200;12267493;1712,4721360
Serbia;Europe;1952;57,99600;6860147;3581,4594480
Serbia;Europe;1957;61,68500;7271135;4981,0908910
Serbia;Europe;1962;64,53100;7616060;6289,6291570
Serbia;Europe;1967;66,91400;7971222;7991,7070660
Serbia;Europe;1972;68,70000;8313288;10522,0674900
Serbia;Europe;1977;70,30000;8686367;12980,6695600
Serbia;Europe;1982;70,16200;9032824;15181,0927000
Serbia;Europe;1987;71,21800;9230783;15870,8785100
Serbia;Europe;1992;71,65900;9826397;9325,0682380
Serbia;Europe;1997;72,23200;10336594;7914,3203040
Serbia;Europe;2002;73,21300;10111559;7236,0752510
Serbia;Europe;2007;74,00200;10150265;9786,5347140
Sierra Leone;Africa;1952;30,33100;2143249;879,7877358
Sierra Leone;Africa;1957;31,57000;2295678;1004,4844370
Sierra Leone;Africa;1962;32,76700;2467895;1116,6398770
Sierra Leone;Africa;1967;34,11300;2662190;1206,0434650
Sierra Leone;Africa;1972;35,40000;2879013;1353,7597620
Sierra Leone;Africa;1977;36,78800;3140897;1348,2851590
Sierra Leone;Africa;1982;38,44500;3464522;1465,0107840
Sierra Leone;Africa;1987;40,00600;3868905;1294,4477880
Sierra Leone;Africa;1992;38,33300;4260884;1068,6962780
Sierra Leone;Africa;1997;39,89700;4578212;574,6481576
Sierra Leone;Africa;2002;41,01200;5359092;699,4897130
Sierra Leone;Africa;2007;42,56800;6144562;862,5407561
Singapore;Asia;1952;60,39600;1127000;2315,1382270
Singapore;Asia;1957;63,17900;1445929;2843,1044090
Singapore;Asia;1962;65,79800;1750200;3674,7355720
Singapore;Asia;1967;67,94600;1977600;4977,4185400
Singapore;Asia;1972;69,52100;2152400;8597,7562020
Singapore;Asia;1977;70,79500;2325300;11210,0894800
Singapore;Asia;1982;71,76000;2651869;15169,1611200
Singapore;Asia;1987;73,56000;2794552;18861,5308100
Singapore;Asia;1992;75,78800;3235865;24769,8912000
Singapore;Asia;1997;77,15800;3802309;33519,4766000
Singapore;Asia;2002;78,77000;4197776;36023,1054000
Singapore;Asia;2007;79,97200;4553009;47143,1796400
Slovak Republic;Europe;1950;60,89000;3463446;4937,8390170
Slovak Republic;Europe;1951;61,31000;3508698;4970,4118720
Slovak Republic;Europe;1952;64,36000;3558137;5074,6591040
Slovak Republic;Europe;1953;65,66000;3598761;4999,3078110
Slovak Republic;Europe;1954;66,71000;3661437;5150,7320060
Slovak Republic;Europe;1955;67,84000;3726601;5532,0339140
Slovak Republic;Europe;1956;68,37000;3787111;5797,4961970
Slovak Republic;Europe;1957;67,45000;3844277;6093,2629800
Slovak Republic;Europe;1958;69,35000;3899751;6502,6237260
Slovak Republic;Europe;1959;69,03000;3946039;6742,2380310
Slovak Republic;Europe;1960;70,35000;3994270;7205,5610320
Slovak Republic;Europe;1961;70,79000;4191642;7424,4301140
Slovak Republic;Europe;1962;70,33000;4237384;7481,1075980
Slovak Republic;Europe;1963;70,71000;4281858;7292,1411690
Slovak Republic;Europe;1964;71,09000;4326174;7578,1372750
Slovak Republic;Europe;1965;70,30000;4369939;7804,1755840
Slovak Republic;Europe;1966;70,44000;4408988;8097,4512140
Slovak Republic;Europe;1967;70,98000;4442238;8412,9023970
Slovak Republic;Europe;1968;70,50000;4471590;8777,1841300
Slovak Republic;Europe;1969;69,81000;4477625;8962,5126060
Slovak Republic;Europe;1970;69,74000;4523873;9121,1240060
Slovak Republic;Europe;1971;69,88000;4556627;9391,9692940
Slovak Republic;Europe;1972;70,35000;4593433;9674,1676260
Slovak Republic;Europe;1973;70,05000;4637193;9932,0926510
Slovak Republic;Europe;1974;70,21000;4682100;10216,4163600
Slovak Republic;Europe;1975;70,33000;4729718;10437,1555300
Slovak Republic;Europe;1976;70,50000;4778540;10524,3710100
Slovak Republic;Europe;1977;70,45000;4827803;10922,6640400
Slovak Republic;Europe;1978;70,46000;4876017;10983,1870900
Slovak Republic;Europe;1979;70,79000;4922558;11008,5129000
Slovak Republic;Europe;1980;70,44000;4965958;11259,0676500
Slovak Republic;Europe;1981;70,68000;5013692;11160,9662900
Slovak Republic;Europe;1982;70,80000;5048043;11348,5458500
Slovak Republic;Europe;1983;70,49000;5081376;11492,0755400
Slovak Republic;Europe;1984;70,73000;5114080;11735,0375800
Slovak Republic;Europe;1985;70,74000;5144632;11802,3231000
Slovak Republic;Europe;1986;70,91000;5172084;11999,8954000
Slovak Republic;Europe;1987;71,08000;5199318;12037,2675800
Slovak Republic;Europe;1988;71,16000;5223222;12284,1568300
Slovak Republic;Europe;1989;70,95000;5244662;12367,4365400
Slovak Republic;Europe;1990;70,83000;5262616;12007,5473400
Slovak Republic;Europe;1991;70,90000;5281610;10215,8438100
Slovak Republic;Europe;1992;71,38000;5302888;9498,4677230
Slovak Republic;Europe;1993;71,90000;5323577;9636,5182290
Slovak Republic;Europe;1994;72,36000;5345264;10195,8119500
Slovak Republic;Europe;1995;72,29000;5361594;10759,8356100
Slovak Republic;Europe;1996;72,78000;5373190;11482,6275400
Slovak Republic;Europe;1997;72,71000;5383010;12126,2306500
Slovak Republic;Europe;1998;72,61000;5390236;12564,3447000
Slovak Republic;Europe;1999;72,98000;5395739;12600,7721800
Slovak Republic;Europe;2000;73,18000;5400320;12689,7597400
Slovak Republic;Europe;2001;73,61000;5404681;13098,9114300
Slovak Republic;Europe;2002;73,80000;5410052;13638,7783700
Slovak Republic;Europe;2003;73,84000;5416406;14207,5640000
Slovak Republic;Europe;2004;74,25000;5423567;14977,8655300
Slovak Republic;Europe;2005;74,19000;5431363;15881,0000000
Slovak Republic;Europe;2006;74,44000;5439448;17190,0579400
Slovak Republic;Europe;2007;74,66300;5447502;18678,3143500
Slovenia;Europe;1952;65,57000;1489518;4215,0417410
Slovenia;Europe;1957;67,85000;1533070;5862,2766290
Slovenia;Europe;1962;69,15000;1582962;7402,3033950
Slovenia;Europe;1967;69,18000;1646912;9405,4893970
Slovenia;Europe;1972;69,82000;1694510;12383,4862000
Slovenia;Europe;1977;70,97000;1746919;15277,0301700
Slovenia;Europe;1982;71,06300;1861252;17866,7217500
Slovenia;Europe;1983;70,88000;1878555;17919,3627500
Slovenia;Europe;1984;71,34000;1896413;18272,7607500
Slovenia;Europe;1985;71,77000;1914220;18324,0392600
Slovenia;Europe;1986;72,32000;1932129;18979,1681900
Slovenia;Europe;1987;72,25000;1945870;18678,5349200
Slovenia;Europe;1988;72,90000;1961775;18334,5781000
Slovenia;Europe;1989;73,35000;1976217;18023,1321500
Slovenia;Europe;1990;73,86000;1991210;16645,7622200
Slovenia;Europe;1991;73,50000;1999480;15100,5900800
Slovenia;Europe;1992;73,64000;1999210;14214,7168100
Slovenia;Europe;1993;73,52000;1999926;14560,0231500
Slovenia;Europe;1994;73,96000;2001036;15279,5832000
Slovenia;Europe;1995;74,67000;2002827;15857,2847800
Slovenia;Europe;1996;75,11000;2007429;16392,5455300
Slovenia;Europe;1997;75,13000;2011612;17161,1073500
Slovenia;Europe;1998;75,26000;2010807;17747,8834800
Slovenia;Europe;1999;75,64000;2009653;18663,3994900
Slovenia;Europe;2000;76,11000;2010557;19399,6894400
Slovenia;Europe;2001;76,38000;2011179;19966,8948700
Slovenia;Europe;2002;76,66000;2011497;20660,0193600
Slovenia;Europe;2003;76,55000;2011604;21203,4633600
Slovenia;Europe;2004;77,28000;2011473;22113,2212700
Slovenia;Europe;2005;77,60000;2011070;23004,0000000
Slovenia;Europe;2006;78,24000;2010347;24302,1641000
Slovenia;Europe;2007;77,92600;2009245;25768,2575900
Solomon Islands;Oceania;1967;52,96400;151000;1304,5988690
Solomon Islands;Oceania;1972;55,50600;174500;864,9742531
Solomon Islands;Oceania;1977;58,00500;207339;1169,5436660
Solomon Islands;Oceania;1982;58,73600;250516;1467,3960370
Solomon Islands;Oceania;1987;55,78500;300694;1783,6487620
Solomon Islands;Oceania;1992;58,27000;358713;2109,8942570
Solomon Islands;Oceania;1997;60,70800;424265;2252,4910440
Solomon Islands;Oceania;2002;62,27400;494786;1530,4960680
Solomon Islands;Oceania;2007;63,57000;566842;1829,3174020
Somalia;Africa;1952;32,97800;2526994;1135,7498420
Somalia;Africa;1957;34,97700;2780415;1258,1474130
Somalia;Africa;1962;36,98100;3080153;1369,4883360
Somalia;Africa;1967;38,97700;3428839;1284,7331800
Somalia;Africa;1972;40,97300;3840161;1254,5761270
Somalia;Africa;1977;41,97400;4353666;1450,9925130
Somalia;Africa;1982;42,95500;5828892;1176,8070310
Somalia;Africa;1987;44,50100;6921858;1093,2449630
Somalia;Africa;1992;39,65800;6099799;926,9602964
Somalia;Africa;1997;43,79500;6633514;930,5964284
Somalia;Africa;2002;45,93600;7753310;882,0818218
Somalia;Africa;2007;48,15900;9118773;926,1410683
South Africa;Africa;1952;45,00900;14264935;4725,2955310
South Africa;Africa;1957;47,98500;16151549;5487,1042190
South Africa;Africa;1962;49,95100;18356657;5768,7297170
South Africa;Africa;1967;51,92700;20997321;7114,4779710
South Africa;Africa;1972;53,69600;23935810;7765,9626360
South Africa;Africa;1977;55,52700;27129932;8028,6514390
South Africa;Africa;1982;58,16100;31140029;8568,2662280
South Africa;Africa;1987;60,83400;35933379;7825,8233980
South Africa;Africa;1992;61,88800;39964159;7225,0692580
South Africa;Africa;1997;60,23600;42835005;7479,1882440
South Africa;Africa;2002;53,36500;44433622;7710,9464440
South Africa;Africa;2007;49,33900;43997828;9269,6578080
Spain;Europe;1950;61,87000;28062963;3280,3150240
Spain;Europe;1951;61,52000;28298010;3576,3151140
Spain;Europe;1952;64,94000;28549870;3834,0347420
Spain;Europe;1953;65,81000;28804128;3787,8089890
Spain;Europe;1954;67,01000;29060413;4039,5193870
Spain;Europe;1955;66,78000;29318745;4163,5009320
Spain;Europe;1956;66,82000;29579142;4462,5403560
Spain;Europe;1957;66,66000;29841614;4564,8024100
Spain;Europe;1958;68,85000;30106188;4720,2068710
Spain;Europe;1959;68,77000;30372877;4571,3009190
Spain;Europe;1960;69,27000;30641187;4603,0675700
Spain;Europe;1961;69,66000;30903894;5149,1290550
Spain;Europe;1962;69,69000;31158061;5693,8438790
Spain;Europe;1963;69,85000;31429834;6221,1046430
Spain;Europe;1964;70,58000;31740862;6765,9276480
Spain;Europe;1965;70,99000;32084511;7136,5203250
Spain;Europe;1966;71,25000;32451975;7582,3705800
Spain;Europe;1967;71,44000;32850275;7993,5122940
Spain;Europe;1968;71,73000;33239301;8374,2429650
Spain;Europe;1969;71,26000;33566084;9039,4067070
Spain;Europe;1970;72,24000;33876479;9469,6335930
Spain;Europe;1971;71,85000;34195056;9918,2106380
Spain;Europe;1972;73,06000;34513161;10638,7513100
Spain;Europe;1973;72,84000;34836716;11481,0203900
Spain;Europe;1974;73,22000;35184287;12212,4568000
Spain;Europe;1975;73,55000;35563535;12507,4772400
Spain;Europe;1976;73,87000;35996780;12886,5651500
Spain;Europe;1977;74,39000;36439000;13236,9211700
Spain;Europe;1978;74,58000;36861034;13521,5489600
Spain;Europe;1979;75,12000;37200014;13589,1207100
Spain;Europe;1980;75,60000;37488360;13790,5605500
Spain;Europe;1981;75,74000;37750800;13765,3888900
Spain;Europe;1982;76,30000;37983310;13926,1699700
Spain;Europe;1983;76,08000;38184166;14203,1052400
Spain;Europe;1984;76,46000;38362861;14342,7303100
Spain;Europe;1985;76,42000;38534853;14568,7066700
Spain;Europe;1986;76,67000;38707556;14982,6488500
Spain;Europe;1987;76,90000;38880702;15764,9831300
Spain;Europe;1988;76,91000;39053881;16553,1442400
Spain;Europe;1989;76,98000;39214523;17355,7471000
Spain;Europe;1990;76,99000;39350769;18064,9166000
Spain;Europe;1991;77,12000;39461418;18472,9055600
Spain;Europe;1992;77,57000;39549438;18603,0645200
Spain;Europe;1993;77,70000;39627587;18374,8656300
Spain;Europe;1994;78,05000;39690971;18782,7342700
Spain;Europe;1995;78,12000;39749715;19272,1442200
Spain;Europe;1996;78,26000;39803829;19709,8711400
Spain;Europe;1997;78,77000;39855442;20445,2989600
Spain;Europe;1998;78,85000;39906235;21333,9430600
Spain;Europe;1999;78,86000;39953263;22286,3637000
Spain;Europe;2000;79,34000;40016081;23410,1648300
Spain;Europe;2001;79,69000;40087104;24221,7998000
Spain;Europe;2002;79,78000;40152517;24835,4716600
Spain;Europe;2003;79,72000;40217413;25564,2895300
Spain;Europe;2004;80,28000;40280780;26357,0482900
Spain;Europe;2005;80,28000;40341462;27270,0000000
Spain;Europe;2006;80,94000;40397842;28006,1213900
Spain;Europe;2007;80,94100;40448191;28821,0637000
Sri Lanka;Asia;1950;55,60000;7533097;1033,4990060
Sri Lanka;Asia;1952;57,59300;7982342;1083,5320300
Sri Lanka;Asia;1957;61,45600;9128546;1072,5466020
Sri Lanka;Asia;1962;62,19200;10421936;1074,4719600
Sri Lanka;Asia;1967;64,26600;11737396;1135,5143260
Sri Lanka;Asia;1972;65,04200;13016733;1213,3955300
Sri Lanka;Asia;1977;65,94900;14116836;1348,7756510
Sri Lanka;Asia;1982;68,75700;15410151;1648,0797890
Sri Lanka;Asia;1987;69,01100;16495304;1876,7668270
Sri Lanka;Asia;1992;70,37900;17587060;2153,7392220
Sri Lanka;Asia;1997;70,45700;18698655;2664,4772570
Sri Lanka;Asia;2002;70,81500;19576783;3015,3788330
Sri Lanka;Asia;2007;72,39600;20378239;3970,0954070
Sudan;Africa;1952;38,63500;8504667;1615,9911290
Sudan;Africa;1957;39,62400;9753392;1770,3370740
Sudan;Africa;1962;40,87000;11183227;1959,5937670
Sudan;Africa;1967;42,85800;12716129;1687,9976410
Sudan;Africa;1972;45,08300;14597019;1659,6527750
Sudan;Africa;1977;47,80000;17104986;2202,9884230
Sudan;Africa;1982;50,33800;20367053;1895,5440730
Sudan;Africa;1987;51,74400;24725960;1507,8191590
Sudan;Africa;1992;53,55600;28227588;1492,1970430
Sudan;Africa;1997;55,37300;32160729;1632,2107640
Sudan;Africa;2002;56,36900;37090298;1993,3983140
Sudan;Africa;2007;58,55600;42292929;2602,3949950
Suriname;Americas;1972;64,04000;381410;5504,4375330
Suriname;Americas;1977;65,10000;360780;6622,7173080
Suriname;Americas;1982;67,56600;359611;6061,2503900
Suriname;Americas;1987;68,24200;382559;5508,1734870
Suriname;Americas;1992;68,60800;402943;5974,2636370
Suriname;Americas;1997;68,97600;420899;5589,3414530
Suriname;Americas;2002;69,12600;433682;6070,6813160
Suriname;Americas;2007;70,19900;439894;7987,2714060
Swaziland;Africa;1952;41,40700;290243;1148,3766260
Swaziland;Africa;1957;43,42400;326741;1244,7083640
Swaziland;Africa;1962;44,99200;370006;1856,1821250
Swaziland;Africa;1967;46,63300;420690;2613,1016650
Swaziland;Africa;1972;49,55200;480105;3364,8366250
Swaziland;Africa;1977;52,53700;551425;3781,4106180
Swaziland;Africa;1982;55,56100;649901;3895,3840180
Swaziland;Africa;1987;57,67800;779348;3984,8398120
Swaziland;Africa;1992;58,47400;962344;3553,0224000
Swaziland;Africa;1997;54,28900;1054486;3876,7684600
Swaziland;Africa;2002;43,86900;1130269;4128,1169430
Swaziland;Africa;2007;39,61300;1133066;4513,4806430
Sweden;Europe;1950;71,14000;7014005;8364,8287680
Sweden;Europe;1951;71,37000;7072830;8545,2965860
Sweden;Europe;1952;71,86000;7124673;8527,8446620
Sweden;Europe;1953;71,90000;7171461;8813,9907740
Sweden;Europe;1954;72,36000;7213490;9225,1526330
Sweden;Europe;1955;72,60000;7262388;9420,6209920
Sweden;Europe;1956;72,66000;7314552;9680,2396380
Sweden;Europe;1957;72,49000;7363802;9911,8782260
Sweden;Europe;1958;73,14000;7409144;10209,7098300
Sweden;Europe;1959;73,37000;7446249;10636,3309400
Sweden;Europe;1960;73,04000;7480395;11183,1294400
Sweden;Europe;1961;73,50000;7519998;11690,6460900
Sweden;Europe;1962;73,37000;7561588;12329,4419200
Sweden;Europe;1963;73,56000;7604328;12906,3616500
Sweden;Europe;1964;73,73000;7661354;13839,0823800
Sweden;Europe;1965;73,88000;7733853;14409,9387400
Sweden;Europe;1966;74,13000;7807797;14897,8900600
Sweden;Europe;1967;74,16000;7867931;15258,2969700
Sweden;Europe;1968;74,03000;7912217;15841,8229500
Sweden;Europe;1969;74,15000;7968018;16615,0770100
Sweden;Europe;1970;74,70000;8042803;17380,2559200
Sweden;Europe;1971;74,62000;8098328;17313,0885300
Sweden;Europe;1972;74,72000;8122293;17832,0246400
Sweden;Europe;1973;74,88000;8136774;18503,1804500
Sweden;Europe;1974;74,99000;8160560;18860,8803600
Sweden;Europe;1975;75,00000;8192566;19179,6717700
Sweden;Europe;1976;75,01000;8222310;19195,7804700
Sweden;Europe;1977;75,44000;8251648;18855,7252100
Sweden;Europe;1978;75,53000;8275778;19217,4160800
Sweden;Europe;1979;75,57000;8293723;19934,4656100
Sweden;Europe;1980;75,80000;8310473;20411,3237500
Sweden;Europe;1981;76,10000;8320485;20524,7075900
Sweden;Europe;1982;76,42000;8325260;20667,3812500
Sweden;Europe;1983;76,66000;8329028;21209,6334500
Sweden;Europe;1984;76,92000;8342621;22140,9169000
Sweden;Europe;1985;76,78000;8356337;22642,1641500
Sweden;Europe;1986;77,04000;8384069;22960,8395900
Sweden;Europe;1987;77,19000;8421403;23586,9292700
Sweden;Europe;1988;77,08000;8469339;23962,2711900
Sweden;Europe;1989;77,74000;8526276;24357,8316800
Sweden;Europe;1990;77,67000;8600815;24740,4518300
Sweden;Europe;1991;77,81000;8668112;24488,9200100
Sweden;Europe;1992;78,16000;8718867;23880,0168300
Sweden;Europe;1993;78,24000;8769284;23254,1369800
Sweden;Europe;1994;78,86000;8831493;23752,0768100
Sweden;Europe;1995;78,94000;8877890;24361,3068300
Sweden;Europe;1996;79,15000;8892234;24628,8778400
Sweden;Europe;1997;79,39000;8897619;25266,5949900
Sweden;Europe;1998;79,53000;8902684;26173,1488400
Sweden;Europe;1999;79,61000;8909790;27328,7394800
Sweden;Europe;2000;79,84000;8923569;28447,8607200
Sweden;Europe;2001;79,93000;8939915;28695,7732700
Sweden;Europe;2002;80,04000;8954175;29341,6309300
Sweden;Europe;2003;80,33000;8970306;29852,5413000
Sweden;Europe;2004;80,67000;8986400;31027,8912900
Sweden;Europe;2005;80,75000;9001774;31995,0000000
Sweden;Europe;2006;80,95000;9016596;33156,2054500
Sweden;Europe;2007;80,88400;9031088;33859,7483500
Switzerland;Europe;1950;68,94000;4694000;13867,6071500
Switzerland;Europe;1951;68,71000;4749000;14816,8992400
Switzerland;Europe;1952;69,62000;4815000;14734,2327500
Switzerland;Europe;1953;69,53000;4878000;15055,8256400
Switzerland;Europe;1954;70,00000;4929000;15739,3957900
Switzerland;Europe;1955;70,08000;4980000;16626,4855000
Switzerland;Europe;1956;70,21000;5045000;17501,9319600
Switzerland;Europe;1957;70,56000;5126000;17909,4897300
Switzerland;Europe;1958;71,30000;5199000;17284,2707300
Switzerland;Europe;1959;71,46000;5259000;18161,4896600
Switzerland;Europe;1960;71,44000;5362000;19059,0051800
Switzerland;Europe;1961;71,76000;5512000;20041,2163400
Switzerland;Europe;1962;71,32000;5666000;20431,0927000
Switzerland;Europe;1963;71,31000;5789000;20977,2675900
Switzerland;Europe;1964;72,20000;5887000;21712,0945400
Switzerland;Europe;1965;72,33000;5943000;22190,7730200
Switzerland;Europe;1966;72,47000;5996000;22533,0384700
Switzerland;Europe;1967;72,77000;6063000;22966,1443200
Switzerland;Europe;1968;72,72000;6132000;23522,1308800
Switzerland;Europe;1969;72,73000;6212000;24527,5521100
Switzerland;Europe;1970;73,14000;6267000;25862,8192000
Switzerland;Europe;1971;73,26000;6343293;26593,2692600
Switzerland;Europe;1972;73,78000;6401400;27195,1130400
Switzerland;Europe;1973;74,08000;6441100;27851,7572400
Switzerland;Europe;1974;74,43000;6460000;28174,3284100
Switzerland;Europe;1975;74,82000;6403500;26353,0302800
Switzerland;Europe;1976;74,94000;6333313;26270,8686600
Switzerland;Europe;1977;75,39000;6316424;26982,2905200
Switzerland;Europe;1978;75,34000;6332568;27023,4358200
Switzerland;Europe;1979;75,64000;6350840;27617,1184600
Switzerland;Europe;1980;75,64000;6385229;28732,3660800
Switzerland;Europe;1981;75,87000;6425450;29003,2695300
Switzerland;Europe;1982;76,21000;6468126;28397,7151200
Switzerland;Europe;1983;76,22000;6501073;28396,8891700
Switzerland;Europe;1984;76,82000;6529684;29128,1889600
Switzerland;Europe;1985;76,94000;6563770;29967,6008000
Switzerland;Europe;1986;77,11000;6603192;30273,4243400
Switzerland;Europe;1987;77,41000;6649942;30281,7045900
Switzerland;Europe;1988;77,43000;6704112;30971,5882400
Switzerland;Europe;1989;77,63000;6763653;32031,3287800
Switzerland;Europe;1990;77,44000;6836626;32875,7796600
Switzerland;Europe;1991;77,72000;6920562;32207,7441300
Switzerland;Europe;1992;78,03000;6995447;31871,5303000
Switzerland;Europe;1993;78,32000;7058211;31515,6542700
Switzerland;Europe;1994;78,61000;7114530;31599,6192800
Switzerland;Europe;1995;78,68000;7157106;31530,7693400
Switzerland;Europe;1996;79,17000;7181024;31589,7238100
Switzerland;Europe;1997;79,37000;7193761;32135,3230100
Switzerland;Europe;1998;79,62000;7207995;33039,5045400
Switzerland;Europe;1999;79,88000;7232809;33349,6538300
Switzerland;Europe;2000;79,99000;7266920;34386,9024800
Switzerland;Europe;2001;80,41000;7311237;34569,3813600
Switzerland;Europe;2002;80,62000;7361757;34480,9577100
Switzerland;Europe;2003;80,72000;7408319;34183,2830600
Switzerland;Europe;2004;81,28000;7450867;34864,0923700
Switzerland;Europe;2005;81,44000;7489370;35520,0000000
Switzerland;Europe;2006;81,74000;7523934;36523,0983400
Switzerland;Europe;2007;81,70100;7554661;37506,4190700
Syria;Asia;1952;45,88300;3661549;1643,4853540
Syria;Asia;1957;48,28400;4149908;2117,2348930
Syria;Asia;1962;50,30500;4834621;2193,0371330
Syria;Asia;1967;53,65500;5680812;1881,9236320
Syria;Asia;1972;57,29600;6701172;2571,4230140
Syria;Asia;1977;61,19500;7932503;3195,4845820
Syria;Asia;1982;64,59000;9410494;3761,8377150
Syria;Asia;1987;66,97400;11242847;3116,7742850
Syria;Asia;1992;69,24900;13219062;3340,5427680
Syria;Asia;1997;71,52700;15081016;4014,2389720
Syria;Asia;2002;73,05300;17155814;4090,9253310
Syria;Asia;2007;74,14300;19314747;4184,5480890
Taiwan;Asia;1950;54,60000;7981454;1064,1007140
Taiwan;Asia;1951;55,10000;8251326;1113,3331840
Taiwan;Asia;1952;58,50000;8550362;1206,9479130
Taiwan;Asia;1953;60,30000;8849962;1278,4996570
Taiwan;Asia;1954;62,00000;9159966;1356,8159150
Taiwan;Asia;1955;62,40000;9485858;1419,9768330
Taiwan;Asia;1956;62,50000;9825346;1449,4651840
Taiwan;Asia;1957;62,40000;10164215;1507,8612900
